"city","year","month","time","long","lat","site","Wind Speed - Resultant","Outdoor Temperature","Barometric pressure","Ozone"
"San Diego",2011,2,134,-116.937772,32.552164,"Otay Mesa",9.42127982142857,24.6589674285714,NA,0.0238795357142857
"San Diego",2011,3,135,-116.937772,32.552164,"Otay Mesa",10.5473962580645,29.4445418387097,NA,0.0280053548387097
"San Diego",2011,4,136,-116.937772,32.552164,"Otay Mesa",6.55138886666667,26.2291667,NA,0.0448439333333333
"San Diego",2011,5,137,-116.937772,32.552164,"Otay Mesa",9.78279564516129,30.7816376774194,NA,0.027307
"San Diego",2011,6,138,-116.937772,32.552164,"Otay Mesa",6.54166666666667,15.1958334,NA,0.0213442666666667
"San Diego",2011,7,139,-116.937772,32.552164,"Otay Mesa",4.71795809677419,19.9775596129032,NA,0.024116
"San Diego",2011,8,140,-116.937772,32.552164,"Otay Mesa",4.97755374193548,18.9865591290323,NA,0.0279515806451613
"San Diego",2011,9,141,-116.937772,32.552164,"Otay Mesa",6.34554093333333,31.2573066666667,NA,0.0248193
"San Diego",2011,10,142,-116.937772,32.552164,"Otay Mesa",7.29918617241379,36.3327572580645,NA,0.0400484838709677
"San Diego",2011,11,143,-116.937772,32.552164,"Otay Mesa",11.0862169,23.7465148333333,NA,0.0206253666666667
"San Diego",2011,12,144,-116.937772,32.552164,"Otay Mesa",5.66075258064516,25.0134408709677,NA,0.0253314516129032
"San Diego",2012,1,145,-116.937772,32.552164,"Otay Mesa",8.04275941935484,29.1580761935484,NA,0.0211281290322581
"San Diego",2012,2,146,-116.937772,32.552164,"Otay Mesa",5.74568962068965,22.9037355862069,NA,0.0194753793103448
"San Diego",2012,3,147,-116.937772,32.552164,"Otay Mesa",8.25010525806452,30.3917133870968,NA,0.0199460322580645
"San Diego",2012,4,148,-116.937772,32.552164,"Otay Mesa",8.12294686666667,21.571256,NA,0.029427
"San Diego",2012,5,149,-116.937772,32.552164,"Otay Mesa",4.3978704516129,15.922417,NA,0.0206892258064516
"San Diego",2012,6,150,-116.937772,32.552164,"Otay Mesa",5.46115083333333,15.4435606666667,NA,0.0263898333333333
"San Diego",2012,7,151,-116.937772,32.552164,"Otay Mesa",3.85967741935484,18.1138966451613,NA,0.0247380967741936
"San Diego",2012,8,152,-116.937772,32.552164,"Otay Mesa",4.57244619354839,17.5981184193548,NA,0.0258648387096774
"San Diego",2012,9,153,-116.937772,32.552164,"Otay Mesa",4.82333326666667,28.5180555666667,NA,0.0373462666666667
"San Diego",2012,10,154,-116.937772,32.552164,"Otay Mesa",6.42163974193548,29.3575268064516,NA,0.0294760322580645
"San Diego",2012,11,155,-116.937772,32.552164,"Otay Mesa",6.70208326666667,27.6694445,NA,0.0270528
"San Diego",2012,12,156,-116.937772,32.552164,"Otay Mesa",6.57014916129032,19.790322516129,NA,0.0262417419354839
"San Diego",2013,1,157,-116.937772,32.552164,"Otay Mesa",6.92311832258065,26.2594086129032,NA,0.0249607419354839
"San Diego",2013,2,158,-116.937772,32.552164,"Otay Mesa",6.25119042857143,25.8363095,NA,0.0222706071428571
"San Diego",2013,3,159,-116.937772,32.552164,"Otay Mesa",5.79032248387097,25.2661289354839,NA,0.0259639677419355
"San Diego",2013,4,160,-116.937772,32.552164,"Otay Mesa",5.54013893333333,22.6208333666667,NA,0.0293576333333333
"San Diego",2013,5,161,-116.937772,32.552164,"Otay Mesa",4.6241935483871,32.0591398064516,NA,0.0322457741935484
"San Diego",2013,6,162,-116.937772,32.552164,"Otay Mesa",4.60542926666667,22.3526515,NA,0.0242582
"San Diego",2013,7,163,-116.937772,32.552164,"Otay Mesa",4.20123406451613,15.839198483871,NA,0.0183282580645161
"San Diego",2013,8,164,-116.937772,32.552164,"Otay Mesa",5.32144777419355,25.9110458709677,NA,0.0244757096774194
"San Diego",2013,9,165,-116.937772,32.552164,"Otay Mesa",5.0722222,25.4805555333333,NA,0.0365967333333333
"San Diego",2013,10,166,-116.937772,32.552164,"Otay Mesa",5.35645161290323,25.6142473548387,NA,0.0275048387096774
"San Diego",2013,11,167,-116.937772,32.552164,"Otay Mesa",5.74125006666667,27.2277778,NA,0.0289555666666667
"San Diego",2013,12,168,-116.937772,32.552164,"Otay Mesa",7.26612903225806,25.8440860322581,NA,0.0283360967741936
"San Diego",2014,1,169,-116.937772,32.552164,"Otay Mesa",6.73534951612903,23.5994624193548,NA,0.0218200322580645
"San Diego",2014,2,170,-116.937772,32.552164,"Otay Mesa",10.3715987142857,23.7096088571429,NA,0.0194627857142857
"San Diego",2014,3,171,-116.937772,32.552164,"Otay Mesa",6.83333338709677,27.7379032258065,NA,0.0195488387096774
"San Diego",2014,4,172,-116.937772,32.552164,"Otay Mesa",7.33999993333333,26.875,NA,0.0264164
"San Diego",2014,5,173,-116.937772,32.552164,"Otay Mesa",7.92217741935484,32.5428186774193,NA,0.0285326774193548
"San Diego",2014,6,174,-116.937772,32.552164,"Otay Mesa",3.6666667,12.9777777,NA,0.0160738666666667
"San Diego",2014,7,175,-116.937772,32.552164,"Otay Mesa",3.76021506451613,17.8319892580645,NA,0.0202442903225806
"San Diego",2014,8,176,-116.937772,32.552164,"Otay Mesa",4.42636335483871,17.9450844193548,NA,0.0256564516129032
"San Diego",2014,9,177,-116.937772,32.552164,"Otay Mesa",NA,NA,NA,NA
"San Diego",2014,10,178,-116.937772,32.552164,"Otay Mesa",NA,NA,NA,NA
"San Diego",2014,11,179,-116.937772,32.552164,"Otay Mesa",NA,NA,NA,NA
"San Diego",2014,12,180,-116.937772,32.552164,"Otay Mesa",NA,NA,NA,NA
"San Diego",2015,1,181,-116.937772,32.552164,"Otay Mesa",NA,NA,NA,NA
"San Diego",2015,2,182,-116.937772,32.552164,"Otay Mesa",NA,NA,NA,NA
"San Diego",2015,3,183,-116.937772,32.552164,"Otay Mesa",NA,NA,NA,NA
"San Diego",2015,4,184,-116.937772,32.552164,"Otay Mesa",NA,NA,NA,NA
"San Diego",2015,5,185,-116.937772,32.552164,"Otay Mesa",NA,NA,NA,NA
"San Diego",2015,6,186,-116.937772,32.552164,"Otay Mesa",NA,NA,NA,NA
"San Diego",2015,7,187,-116.937772,32.552164,"Otay Mesa",NA,NA,NA,NA
"San Diego",2015,8,188,-116.937772,32.552164,"Otay Mesa",NA,NA,NA,NA
"San Diego",2015,9,189,-116.937772,32.552164,"Otay Mesa",NA,NA,NA,NA
"San Diego",2015,10,190,-116.937772,32.552164,"Otay Mesa",NA,NA,NA,NA
"San Diego",2015,11,191,-116.937772,32.552164,"Otay Mesa",NA,NA,NA,NA
"San Diego",2015,12,192,-116.937772,32.552164,"Otay Mesa",NA,NA,NA,NA
"San Diego",2016,1,193,-116.937772,32.552164,"Otay Mesa",NA,NA,NA,NA
"San Diego",2016,2,194,-116.937772,32.552164,"Otay Mesa",NA,NA,NA,NA
"San Diego",2016,3,195,-116.937772,32.552164,"Otay Mesa",NA,NA,NA,NA
"San Diego",2016,4,196,-116.937772,32.552164,"Otay Mesa",NA,NA,NA,NA
"San Diego",2016,5,197,-116.937772,32.552164,"Otay Mesa",NA,NA,NA,NA
"San Diego",2016,6,198,-116.937772,32.552164,"Otay Mesa",NA,NA,NA,NA
"San Diego",2016,7,199,-116.937772,32.552164,"Otay Mesa",NA,NA,NA,NA
"San Diego",2016,8,200,-116.937772,32.552164,"Otay Mesa",NA,NA,NA,NA
"San Diego",2016,9,201,-116.937772,32.552164,"Otay Mesa",NA,NA,NA,NA
"San Diego",2016,10,202,-116.937772,32.552164,"Otay Mesa",NA,NA,NA,NA
"San Diego",2016,11,203,-116.937772,32.552164,"Otay Mesa",NA,NA,NA,NA
"San Diego",2016,12,204,-116.937772,32.552164,"Otay Mesa",NA,NA,NA,NA
"Lompoc",2006,1,73,-120.427778,34.725556,"Lompoc HSP",12.7584677096774,22.9247312258065,NA,0.00895838709677419
"Lompoc",2006,2,74,-120.427778,34.725556,"Lompoc HSP",10.5319746785714,28.3835403214286,NA,0.01966075
"Lompoc",2006,3,75,-120.427778,34.725556,"Lompoc HSP",9.14475809677419,18.9099462258065,NA,0.010026935483871
"Lompoc",2006,4,76,-120.427778,34.725556,"Lompoc HSP",7.3895833,18.2680555666667,NA,0.0167665666666667
"Lompoc",2006,5,77,-120.427778,34.725556,"Lompoc HSP",11.463392483871,22.5502944193548,NA,0.0197954516129032
"Lompoc",2006,6,78,-120.427778,34.725556,"Lompoc HSP",8.50617426666667,28.6021464666667,NA,0.0265263
"Lompoc",2006,7,79,-120.427778,34.725556,"Lompoc HSP",7.13339170967742,31.3882070967742,NA,0.0226801935483871
"Lompoc",2006,8,80,-120.427778,34.725556,"Lompoc HSP",8.82887290322581,25.5476964516129,NA,0.0258172903225806
"Lompoc",2006,9,81,-120.427778,34.725556,"Lompoc HSP",8.81652773333333,24.3763889333333,NA,0.0264334333333333
"Lompoc",2006,10,82,-120.427778,34.725556,"Lompoc HSP",8.38366019354839,22.2372880322581,NA,0.0169980322580645
"Lompoc",2006,11,83,-120.427778,34.725556,"Lompoc HSP",7.44975996666667,30.728409,NA,0.0135071
"Lompoc",2006,12,84,-120.427778,34.725556,"Lompoc HSP",7.98607916129032,20.5345621612903,NA,0.0134505483870968
"Lompoc",2007,1,85,-120.427778,34.725556,"Lompoc HSP",7.7837365483871,29.5336021612903,NA,0.0127361612903226
"Lompoc",2007,2,86,-120.427778,34.725556,"Lompoc HSP",6.97505410714286,28.2578974642857,NA,0.0127425714285714
"Lompoc",2007,3,87,-120.427778,34.725556,"Lompoc HSP",8.67427409677419,32.1779568709677,NA,0.0198666774193548
"Lompoc",2007,4,88,-120.427778,34.725556,"Lompoc HSP",12.1891667,28.5486111333333,NA,0.0175361
"Lompoc",2007,5,89,-120.427778,34.725556,"Lompoc HSP",10.3518817741935,35.9919354193548,NA,0.0270390322580645
"Lompoc",2007,6,90,-120.427778,34.725556,"Lompoc HSP",10.0896581,24.8951591666667,NA,0.0252375333333333
"Lompoc",2007,7,91,-120.427778,34.725556,"Lompoc HSP",8.69343738709677,25.5220897741935,NA,0.0213024516129032
"Lompoc",2007,8,92,-120.427778,34.725556,"Lompoc HSP",7.8095775483871,23.0172427741935,NA,0.020987
"Lompoc",2007,9,93,-120.427778,34.725556,"Lompoc HSP",10.3448612,30.4833333333333,NA,0.0322249666666667
"Lompoc",2007,10,94,-120.427778,34.725556,"Lompoc HSP",9.691156,30.6349462903226,NA,0.0343638064516129
"Lompoc",2007,11,95,-120.427778,34.725556,"Lompoc HSP",8.04501816666667,26.6470410333333,NA,0.0181162
"Lompoc",2007,12,96,-120.427778,34.725556,"Lompoc HSP",6.60833329032258,26.2379032903226,NA,0.00876922580645161
"Lompoc",2008,1,97,-120.427778,34.725556,"Lompoc HSP",13.1325268709677,21.5912755806452,NA,0.0142486774193548
"Lompoc",2008,2,98,-120.427778,34.725556,"Lompoc HSP",12.7933845862069,26.6512369310345,NA,0.0125786666666667
"Lompoc",2008,3,99,-120.427778,34.725556,"Lompoc HSP",8.79627629032258,22.1446671612903,NA,0.018129
"Lompoc",2008,4,100,-120.427778,34.725556,"Lompoc HSP",11.387343,32.0273552,NA,0.0218486666666667
"Lompoc",2008,5,101,-120.427778,34.725556,"Lompoc HSP",9.697043,35.1518817419355,NA,0.0231022258064516
"Lompoc",2008,6,102,-120.427778,34.725556,"Lompoc HSP",8.4953157,43.9676766666667,NA,0.0335597
"Lompoc",2008,7,103,-120.427778,34.725556,"Lompoc HSP",7.14918270967742,24.9732511612903,NA,0.032617064516129
"Lompoc",2008,8,104,-120.427778,34.725556,"Lompoc HSP",7.66505380645161,25.9704300645161,NA,0.0249113225806452
"Lompoc",2008,9,105,-120.427778,34.725556,"Lompoc HSP",8.05569436666667,26.6722222666667,NA,0.0206958333333333
"Lompoc",2008,10,106,-120.427778,34.725556,"Lompoc HSP",11.003121,26.3315217096774,NA,0.0215914516129032
"Lompoc",2008,11,107,-120.427778,34.725556,"Lompoc HSP",7.64876206666667,24.7594806666667,NA,0.0208291333333333
"Lompoc",2008,12,108,-120.427778,34.725556,"Lompoc HSP",8.02311829032258,21.0013441935484,NA,0.0156005161290323
"Lompoc",2009,1,109,-120.427778,34.725556,"Lompoc HSP",6.48257958064516,22.3390602580645,NA,0.0148923870967742
"Lompoc",2009,2,110,-120.427778,34.725556,"Lompoc HSP",9.21238096428571,23.84693875,NA,0.0165614642857143
"Lompoc",2009,3,111,-120.427778,34.725556,"Lompoc HSP",7.66845235483871,27.2077223548387,NA,0.0161828387096774
"Lompoc",2009,4,112,-120.427778,34.725556,"Lompoc HSP",9.55847226666667,38.6363889,NA,0.023787
"Lompoc",2009,5,113,-120.427778,34.725556,"Lompoc HSP",9.05548629032258,25.907502516129,NA,0.0169314193548387
"Lompoc",2009,6,114,-120.427778,34.725556,"Lompoc HSP",8.9785101,22.0388708333333,NA,0.0165305
"Lompoc",2009,7,115,-120.427778,34.725556,"Lompoc HSP",7.41017838709677,23.6130254193548,NA,0.0176692580645161
"Lompoc",2009,8,116,-120.427778,34.725556,"Lompoc HSP",9.76020812903226,35.8223840645161,NA,0.0404905483870968
"Lompoc",2009,9,117,-120.427778,34.725556,"Lompoc HSP",8.5230215,28.0241161666667,NA,0.0290555666666667
"Lompoc",2009,10,118,-120.427778,34.725556,"Lompoc HSP",8.67284948387097,30.2812979354839,NA,0.024229064516129
"Lompoc",2009,11,119,-120.427778,34.725556,"Lompoc HSP",7.09969806666667,23.3493741333333,NA,0.0152096
"Lompoc",2009,12,120,-120.427778,34.725556,"Lompoc HSP",6.95425206451613,19.4326788064516,NA,0.00856338709677419
"Lompoc",2010,1,121,-120.427778,34.725556,"Lompoc HSP",11.7557779354839,18.9847892903226,NA,0.011526935483871
"Lompoc",2010,2,122,-120.427778,34.725556,"Lompoc HSP",9.74672614285714,21.1964285714286,NA,0.0137009285714286
"Lompoc",2010,3,123,-120.427778,34.725556,"Lompoc HSP",6.90398064516129,24.6481256774194,NA,0.0169938064516129
"Lompoc",2010,4,124,-120.427778,34.725556,"Lompoc HSP",9.75138893333333,22.4263889333333,NA,0.0183041666666667
"Lompoc",2010,5,125,-120.427778,34.725556,"Lompoc HSP",10.8872312258065,26.3387095806452,NA,0.0160833870967742
"Lompoc",2010,6,126,-120.427778,34.725556,"Lompoc HSP",8.89625273333333,29.7924517666667,NA,0.0126042333333333
"Lompoc",2010,7,127,-120.427778,34.725556,"Lompoc HSP",7.40341522580645,20.9312683548387,NA,0.0105753225806452
"Lompoc",2010,8,128,-120.427778,34.725556,"Lompoc HSP",9.45255377419355,33.6223118709677,NA,0.0303709677419355
"Lompoc",2010,9,129,-120.427778,34.725556,"Lompoc HSP",9.31122586666667,39.0803743666667,NA,0.0365
"Lompoc",2010,10,130,-120.427778,34.725556,"Lompoc HSP",8.82464277419355,23.4246865806452,NA,0.0290720967741935
"Lompoc",2010,11,131,-120.427778,34.725556,"Lompoc HSP",6.9310606,33.8564119333333,NA,0.0164777666666667
"Lompoc",2010,12,132,-120.427778,34.725556,"Lompoc HSP",9.18642477419355,26.0169843870968,NA,0.0144620689655172
"Lompoc",2011,1,133,-120.427778,34.725556,"Lompoc HSP",11.0574742903226,23.0701847096774,NA,0.0151868709677419
"Lompoc",2011,2,134,-120.427778,34.725556,"Lompoc HSP",10.5017645,23.056335,NA,0.0123423571428571
"Lompoc",2011,3,135,-120.427778,34.725556,"Lompoc HSP",10.379030516129,34.9533235806452,NA,0.0138618064516129
"Lompoc",2011,4,136,-120.427778,34.725556,"Lompoc HSP",8.57041676666667,27.6305555666667,NA,0.0185708
"Lompoc",2011,5,137,-120.427778,34.725556,"Lompoc HSP",8.60511974193548,28.7258064516129,NA,0.0310658709677419
"Lompoc",2011,6,138,-120.427778,34.725556,"Lompoc HSP",8.45128623333333,22.4399758333333,NA,0.0126971666666667
"Lompoc",2011,7,139,-120.427778,34.725556,"Lompoc HSP",7.21786612903226,23.4782941612903,NA,0.0181174193548387
"Lompoc",2011,8,140,-120.427778,34.725556,"Lompoc HSP",7.12002690322581,17.7513440322581,NA,0.0119153548387097
"Lompoc",2011,9,141,-120.427778,34.725556,"Lompoc HSP",6.8102596,28.0176846,NA,0.0259180666666667
"Lompoc",2011,10,142,-120.427778,34.725556,"Lompoc HSP",6.97500006451613,33.8991935806452,NA,0.0278292903225806
"Lompoc",2011,11,143,-120.427778,34.725556,"Lompoc HSP",8.13736116666667,23.7236110333333,NA,0.0179324333333333
"Lompoc",2011,12,144,-120.427778,34.725556,"Lompoc HSP",8.31693551612903,23.4112904193548,NA,0.00908077419354839
"Lompoc",2012,1,145,-120.427778,34.725556,"Lompoc HSP",10.0051808709677,23.2381476129032,NA,0.0105484193548387
"Lompoc",2012,2,146,-120.427778,34.725556,"Lompoc HSP",10.9073275172414,26.0718390344828,NA,0.0126234827586207
"Lompoc",2012,3,147,-120.427778,34.725556,"Lompoc HSP",11.9501859032258,29.1469427419355,NA,0.0170817741935484
"Lompoc",2012,4,148,-120.427778,34.725556,"Lompoc HSP",7.7625788,29.1921117,NA,0.018042
"Lompoc",2012,5,149,-120.427778,34.725556,"Lompoc HSP",7.1672654516129,25.1904937096774,NA,0.0185491290322581
"Lompoc",2012,6,150,-120.427778,34.725556,"Lompoc HSP",10.6544504666667,22.1075484,NA,0.0163221666666667
"Lompoc",2012,7,151,-120.427778,34.725556,"Lompoc HSP",9.21455122580645,20.6588359354839,NA,0.0154946129032258
"Lompoc",2012,8,152,-120.427778,34.725556,"Lompoc HSP",7.23642470967742,24.1720430322581,NA,0.0172096774193548
"Lompoc",2012,9,153,-120.427778,34.725556,"Lompoc HSP",7.69866166666667,23.9354798666667,NA,0.0317277
"Lompoc",2012,10,154,-120.427778,34.725556,"Lompoc HSP",8.11496122580645,33.6294860645161,NA,0.0253016774193548
"Lompoc",2012,11,155,-120.427778,34.725556,"Lompoc HSP",7.95328503333333,31.2788043666667,NA,0.0172638666666667
"Lompoc",2012,12,156,-120.427778,34.725556,"Lompoc HSP",6.03460406451613,19.5657380322581,NA,0.00948616129032258
"Lompoc",2013,1,157,-120.427778,34.725556,"Lompoc HSP",6.39078683870968,21.8042521290323,NA,0.0131317096774194
"Lompoc",2013,2,158,-120.427778,34.725556,"Lompoc HSP",8.43303575,22.7847889565217,NA,0.0146874642857143
"Lompoc",2013,3,159,-120.427778,34.725556,"Lompoc HSP",7.50451609677419,23.5907257419355,NA,0.0200873225806452
"Lompoc",2013,4,160,-120.427778,34.725556,"Lompoc HSP",10.6609344,NA,NA,0.0222124666666667
"Lompoc",2013,5,161,-120.427778,34.725556,"Lompoc HSP",9.84231532258064,31.2596423548387,NA,0.0366135483870968
"Lompoc",2013,6,162,-120.427778,34.725556,"Lompoc HSP",8.9666155,37.0172222,NA,0.0172207
"Lompoc",2013,7,163,-120.427778,34.725556,"Lompoc HSP",7.29230374193548,26.5088241612903,NA,0.0156034838709677
"Lompoc",2013,8,164,-120.427778,34.725556,"Lompoc HSP",8.0491935483871,28.9615102580645,NA,0.0301267741935484
"Lompoc",2013,9,165,-120.427778,34.725556,"Lompoc HSP",9.78858693333333,25.4009662333333,NA,0.0226278666666667
"Lompoc",2013,10,166,-120.427778,34.725556,"Lompoc HSP",6.89533374193548,28.4051250322581,NA,0.0198959032258064
"Lompoc",2013,11,167,-120.427778,34.725556,"Lompoc HSP",8.73381043333333,25.7713768666667,NA,0.0192987
"Lompoc",2013,12,168,-120.427778,34.725556,"Lompoc HSP",6.23341112903226,23.8076036129032,NA,0.0120231612903226
"Lompoc",2014,1,169,-120.427778,34.725556,"Lompoc HSP",6.7677965483871,22.9192326774194,NA,0.013343064516129
"Lompoc",2014,2,170,-120.427778,34.725556,"Lompoc HSP",7.90698760714286,22.8854166071429,NA,0.01747725
"Lompoc",2014,3,171,-120.427778,34.725556,"Lompoc HSP",8.78627612903226,26.1277777666667,NA,0.0158619032258065
"Lompoc",2014,4,172,-120.427778,34.725556,"Lompoc HSP",9.34944446666667,31.0097221333333,NA,0.0235993333333333
"Lompoc",2014,5,173,-120.427778,34.725556,"Lompoc HSP",8.345671,35.3077289354839,NA,0.0340371935483871
"Lompoc",2014,6,174,-120.427778,34.725556,"Lompoc HSP",7.49946033333333,20.4402776666667,NA,0.0130761333333333
"Lompoc",2014,7,175,-120.427778,34.725556,"Lompoc HSP",8.27790816129032,19.4986559032258,NA,0.0156760967741936
"Lompoc",2014,8,176,-120.427778,34.725556,"Lompoc HSP",6.78742987096774,NA,NA,0.0193193548387097
"Lompoc",2014,9,177,-120.427778,34.725556,"Lompoc HSP",8.42273986666667,20.0908195,NA,0.0179919
"Lompoc",2014,10,178,-120.427778,34.725556,"Lompoc HSP",8.14549735483871,32.383064516129,NA,0.0289411612903226
"Lompoc",2014,11,179,-120.427778,34.725556,"Lompoc HSP",6.85466273333333,20.9555556333333,NA,0.0146999666666667
"Lompoc",2014,12,180,-120.427778,34.725556,"Lompoc HSP",13.7893433225806,21.7797619354839,NA,0.0140115806451613
"Lompoc",2015,1,181,-120.427778,34.725556,"Lompoc HSP",5.85361683870968,NA,NA,0.0126707096774194
"Lompoc",2015,2,182,-120.427778,34.725556,"Lompoc HSP",7.62182539285714,NA,NA,0.0221362962962963
"Lompoc",2015,3,183,-120.427778,34.725556,"Lompoc HSP",10.0234216451613,26.5529081612903,NA,0.0147265161290323
"Lompoc",2015,4,184,-120.427778,34.725556,"Lompoc HSP",8.90558343333333,26.0347222333333,NA,0.0221586
"Lompoc",2015,5,185,-120.427778,34.725556,"Lompoc HSP",8.20652841935484,17.9462702258065,NA,0.0105906774193548
"Lompoc",2015,6,186,-120.427778,34.725556,"Lompoc HSP",8.00788873333333,NA,NA,0.0128094666666667
"Lompoc",2015,7,187,-120.427778,34.725556,"Lompoc HSP",8.21034951612903,NA,NA,0.0180505161290323
"Lompoc",2015,8,188,-120.427778,34.725556,"Lompoc HSP",8.23664696551724,26.21679644,NA,0.0162372
"Lompoc",2015,9,189,-120.427778,34.725556,"Lompoc HSP",9.26003886666667,23.6410715,NA,0.0275425333333333
"Lompoc",2015,10,190,-120.427778,34.725556,"Lompoc HSP",8.65314093548387,24.15648,NA,0.0207373870967742
"Lompoc",2015,11,191,-120.427778,34.725556,"Lompoc HSP",7.7377777,25.5916665333333,NA,0.0121067
"Lompoc",2015,12,192,-120.427778,34.725556,"Lompoc HSP",5.95818232258064,24.9337732903226,NA,0.0102641612903226
"Lompoc",2016,1,193,-120.427778,34.725556,"Lompoc HSP",7.34029335483871,15.1236558709677,NA,0.012423
"Lompoc",2016,2,194,-120.427778,34.725556,"Lompoc HSP",NA,NA,NA,NA
"Lompoc",2016,3,195,-120.427778,34.725556,"Lompoc HSP",NA,NA,NA,NA
"Lompoc",2016,4,196,-120.427778,34.725556,"Lompoc HSP",NA,NA,NA,NA
"Lompoc",2016,5,197,-120.427778,34.725556,"Lompoc HSP",NA,NA,NA,NA
"Lompoc",2016,6,198,-120.427778,34.725556,"Lompoc HSP",NA,NA,NA,NA
"Lompoc",2016,7,199,-120.427778,34.725556,"Lompoc HSP",NA,NA,NA,NA
"Lompoc",2016,8,200,-120.427778,34.725556,"Lompoc HSP",NA,NA,NA,NA
"Lompoc",2016,9,201,-120.427778,34.725556,"Lompoc HSP",NA,NA,NA,NA
"Lompoc",2016,10,202,-120.427778,34.725556,"Lompoc HSP",NA,NA,NA,NA
"Lompoc",2016,11,203,-120.427778,34.725556,"Lompoc HSP",NA,NA,NA,NA
"Lompoc",2016,12,204,-120.427778,34.725556,"Lompoc HSP",NA,NA,NA,NA
"Lompoc",2006,1,73,-120.4575,34.63782,"Lompoc H Street",12.9504031935484,24.4274193225806,NA,0.0190695161290323
"Lompoc",2006,2,74,-120.4575,34.63782,"Lompoc H Street",15.396312,33.0390786428571,NA,0.0289851071428571
"Lompoc",2006,3,75,-120.4575,34.63782,"Lompoc H Street",12.5184139032258,16.852150483871,NA,0.0175911935483871
"Lompoc",2006,4,76,-120.4575,34.63782,"Lompoc H Street",9.76923576666667,17.5935522,NA,0.0166067666666667
"Lompoc",2006,5,77,-120.4575,34.63782,"Lompoc H Street",8.46808680645161,19.4670405806452,NA,0.017082935483871
"Lompoc",2006,6,78,-120.4575,34.63782,"Lompoc H Street",7.95120756666667,24.4536836666667,NA,0.0184951
"Lompoc",2006,7,79,-120.4575,34.63782,"Lompoc H Street",6.61739712903226,22.7035999032258,NA,0.0129306129032258
"Lompoc",2006,8,80,-120.4575,34.63782,"Lompoc H Street",5.51579916129032,20.1553030967742,NA,0.0164402580645161
"Lompoc",2006,9,81,-120.4575,34.63782,"Lompoc H Street",9.27472223333333,23.5238095,NA,0.0195320666666667
"Lompoc",2006,10,82,-120.4575,34.63782,"Lompoc H Street",7.49108235483871,24.4524894516129,NA,0.0252232258064516
"Lompoc",2006,11,83,-120.4575,34.63782,"Lompoc H Street",7.34410716666667,30.6468254,NA,0.018033
"Lompoc",2006,12,84,-120.4575,34.63782,"Lompoc H Street",11.9912634516129,24.0053763225806,NA,0.0229026774193548
"Lompoc",2007,1,85,-120.4575,34.63782,"Lompoc H Street",8.24932796774194,31.5833333870968,NA,0.0190829032258065
"Lompoc",2007,2,86,-120.4575,34.63782,"Lompoc H Street",7.90515653571429,30.9404761428571,NA,0.0183849285714286
"Lompoc",2007,3,87,-120.4575,34.63782,"Lompoc H Street",10.3498656129032,35.0645160967742,NA,0.019449935483871
"Lompoc",2007,4,88,-120.4575,34.63782,"Lompoc H Street",10.0991666666667,19.7569444,NA,0.0199340333333333
"Lompoc",2007,5,89,-120.4575,34.63782,"Lompoc H Street",8.30155174193548,32.2014907096774,NA,0.0244632580645161
"Lompoc",2007,6,90,-120.4575,34.63782,"Lompoc H Street",7.11019926666667,20.0967994666667,NA,0.0158887666666667
"Lompoc",2007,7,91,-120.4575,34.63782,"Lompoc H Street",7.3817204516129,15.7553764516129,NA,0.0158655517241379
"Lompoc",2007,8,92,-120.4575,34.63782,"Lompoc H Street",7.05497312903226,16.7983871612903,NA,0.0105085806451613
"Lompoc",2007,9,93,-120.4575,34.63782,"Lompoc H Street",7.57972226666667,22.0166667333333,NA,0.0313148
"Lompoc",2007,10,94,-120.4575,34.63782,"Lompoc H Street",8.89731183870968,32.8615590645161,NA,0.0321776129032258
"Lompoc",2007,11,95,-120.4575,34.63782,"Lompoc H Street",8.0648612,31.5791667333333,NA,0.0267944333333333
"Lompoc",2007,12,96,-120.4575,34.63782,"Lompoc H Street",9.26774193548387,26.3548387419355,NA,0.0217756774193548
"Lompoc",2008,1,97,-120.4575,34.63782,"Lompoc H Street",13.9272089677419,20.8467741612903,NA,0.0286283225806452
"Lompoc",2008,2,98,-120.4575,34.63782,"Lompoc H Street",17.8866379310345,26.9741379655172,NA,0.0193130689655172
"Lompoc",2008,3,99,-120.4575,34.63782,"Lompoc H Street",8.35634406451613,25.621236483871,NA,0.018702064516129
"Lompoc",2008,4,100,-120.4575,34.63782,"Lompoc H Street",7.49791663333333,32.4736111,NA,0.0243737666666667
"Lompoc",2008,5,101,-120.4575,34.63782,"Lompoc H Street",9.10564516129032,30.3481182258065,NA,0.0172996129032258
"Lompoc",2008,6,102,-120.4575,34.63782,"Lompoc H Street",9.1914394,47.3700758333333,NA,0.0402546666666667
"Lompoc",2008,7,103,-120.4575,34.63782,"Lompoc H Street",6.96245325806452,20.4199392580645,NA,0.0139938064516129
"Lompoc",2008,8,104,-120.4575,34.63782,"Lompoc H Street",6.47325267741935,19.6545698064516,NA,0.0159083225806452
"Lompoc",2008,9,105,-120.4575,34.63782,"Lompoc H Street",7.24306156666667,20.4805556,NA,0.0173037666666667
"Lompoc",2008,10,106,-120.4575,34.63782,"Lompoc H Street",11.0186827419355,30.6720430645161,NA,0.0232886451612903
